route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_boarding
2,3319,4842155,Southeast - Grand Central Terminal,624,1,,3,1
2,3319,4842211,Crestwood - Grand Central Terminal,524,1,,3,1
2,3319,4842037,Crestwood - Grand Central Terminal,338,1,,3,1
2,3319,4842689,Crestwood - Grand Central Terminal,330,1,,3,1
2,3319,4842437,Crestwood - Grand Central Terminal,308,1,,3,1
2,3319,4842455,Grand Central Terminal - Southeast,661,0,,14,1
2,3319,4842705,Grand Central Terminal - Brewster,667,0,,14,1
2,3319,4841871,Grand Central Terminal - North White Plains,583,0,,14,1
2,3319,4842764,Grand Central Terminal - North White Plains,579,0,,14,1
2,3319,4842658,Grand Central Terminal - North White Plains,581,0,,14,1
2,3319,4842762,Grand Central Terminal - North White Plains,577,0,,14,1
2,3319,4842123,Grand Central Terminal - North White Plains,569,0,,14,1
2,3319,4842079,Grand Central Terminal - North White Plains,519,0,,14,1
2,3319,4842876,Grand Central Terminal - North White Plains,561,0,,14,1
2,3319,4842842,Grand Central Terminal - North White Plains,521,0,,14,1
2,3319,4842641,Grand Central Terminal - North White Plains,565,0,,14,1
2,3319,4841994,Grand Central Terminal - North White Plains,573,0,,14,1
2,3319,4841961,Grand Central Terminal - North White Plains,543,0,,14,1
1,3319,4842119,Grand Central Terminal - Croton Harmon,771,0,,12,1
1,3319,4842635,Grand Central Terminal - Croton Harmon,761,0,,12,1
1,3319,4842631,Grand Central Terminal - Croton Harmon,751,0,,12,1
1,3319,4841978,Grand Central Terminal - Croton Harmon,759,0,,12,1
3,3319,4842754,Grand Central Terminal - South Norwalk,1442,0,,16,1
3,3319,4842881,Grand Central Terminal - South Norwalk,1464,0,,16,1
3,3319,4842122,Grand Central Terminal - South Norwalk,1458,0,,16,1
4,3319,4842342,New Canaan - Stamford,1789,1,,8,1
4,3319,4842209,New Canaan - Stamford,1799,1,,8,1
4,3319,4842815,New Canaan - Stamford,1759,1,,8,1
4,3319,4842589,New Canaan - Stamford,1787,1,,8,1
4,3319,4842476,New Canaan - Stamford,1771,1,,8,1
4,3319,4842473,New Canaan - Stamford,1745,1,,8,1
4,3319,4842069,New Canaan - Stamford,1795,1,,8,1
4,3319,4842061,New Canaan - Stamford,1767,1,,8,1
4,3319,4842060,New Canaan - Stamford,1763,1,,8,1
4,3319,4842059,New Canaan - Stamford,1751,1,,8,1
4,3319,4842483,New Canaan - Stamford,1797,1,,8,1
4,3319,4842474,New Canaan - Stamford,1755,1,,8,1
3,3319,4842314,Grand Central Terminal - Stamford,1304,0,,16,1
3,3319,4842252,Grand Central Terminal - Stamford,1404,0,,16,1
3,3319,4842215,Grand Central Terminal - Stamford,1332,0,,16,1
3,3319,4842214,Grand Central Terminal - Stamford,1330,0,,16,1
3,3319,4842182,Grand Central Terminal - Stamford,1318,0,,16,1
3,3319,4842170,Grand Central Terminal - Stamford,1312,0,,16,1
3,3319,4842389,Grand Central Terminal - Stamford,1412,0,,16,1
3,3319,4842365,Grand Central Terminal - Stamford,1336,0,,16,1
3,3319,4842856,Grand Central Terminal - Stamford,1352,0,,16,1
3,3319,4842795,Grand Central Terminal - Stamford,1302,0,,16,1
3,3319,4842379,Grand Central Terminal - Stamford,1390,0,,16,1
3,3319,4842378,Grand Central Terminal - Stamford,1378,0,,16,1
3,3319,4842366,Grand Central Terminal - Stamford,1360,0,,16,1
3,3319,4842240,Grand Central Terminal - Stamford,1388,0,,16,1
3,3319,4842232,Grand Central Terminal - Stamford,1368,0,,16,1
3,3319,4842104,Grand Central Terminal - Stamford,1384,0,,16,1
3,3319,4842797,Grand Central Terminal - Stamford,1308,0,,16,1
3,3319,4842723,Grand Central Terminal - Stamford,1328,0,,16,1
3,3319,4842636,Grand Central Terminal - Stamford,1394,0,,16,1
3,3319,4842616,Grand Central Terminal - Stamford,1358,0,,16,1
3,3319,4842501,Grand Central Terminal - Stamford,1338,0,,16,1
3,3319,4842487,Grand Central Terminal - Stamford,1320,0,,16,1
3,3319,4842447,Grand Central Terminal - Stamford,1314,0,,16,1
3,3319,4842446,Grand Central Terminal - Stamford,1306,0,,16,1
3,3319,4841964,Grand Central Terminal - Old Greenwich,1362,0,,16,1
3,3319,4842200,Grand Central Terminal - Harrison,1254,0,,16,1
3,3319,4842862,Grand Central Terminal - Harrison,1364,0,,16,1
3,3319,4841935,Grand Central Terminal - Harrison,1270,0,,16,1
3,3319,4842712,Grand Central Terminal - New Rochelle,1268,0,,16,1
3,3319,4842121,Bridgeport - Grand Central Terminal,1451,1,,5,1
3,3319,4842390,Bridgeport - Grand Central Terminal,1417,1,,5,1
3,3319,4842255,Bridgeport - Grand Central Terminal,1409,1,,5,1
3,3319,4842644,Bridgeport - Grand Central Terminal,1439,1,,5,1
3,3319,4842524,Bridgeport - Grand Central Terminal,1427,1,,5,1
3,3319,4842296,New Haven - Grand Central Terminal,1559,1,,5,1
3,3319,4842280,New Haven - Grand Central Terminal,1529,1,,5,1
3,3319,4842272,New Haven - Grand Central Terminal,1509,1,,5,1
3,3319,4841875,New Haven - Grand Central Terminal,1513,1,,5,1
3,3319,4842776,New Haven - Grand Central Terminal,1541,1,,5,1
3,3319,4842687,New Haven - Grand Central Terminal,1591,1,,5,1
3,3319,4842562,New Haven - Grand Central Terminal,1599,1,,5,1
3,3319,4842271,New Haven - Grand Central Terminal,1507,1,,5,1
3,3319,4842144,New Haven - Grand Central Terminal,1549,1,,5,1
3,3319,4842142,New Haven - Grand Central Terminal,1537,1,,5,1
3,3319,4842133,New Haven - Grand Central Terminal,1527,1,,5,1
3,3319,4842547,New Haven - Grand Central Terminal,1569,1,,5,1
3,3319,4842675,New Haven - Grand Central Terminal,1571,1,,5,1
3,3319,4842665,New Haven - Grand Central Terminal,1551,1,,5,1
3,3319,4842004,New Haven - Grand Central Terminal,1521,1,,5,1
3,3319,4842306,NH-State St. - Grand Central Terminal,1579,1,,5,1
3,3319,4842782,NH-State St. - Grand Central Terminal,1575,1,,5,1
3,3319,4842676,NH-State St. - Grand Central Terminal,1573,1,,5,1
4,3319,4842806,New Canaan - Grand Central Terminal,1731,1,,8,1
4,3319,4842588,New Canaan - Grand Central Terminal,1777,1,,8,1
4,3319,4842463,New Canaan - Grand Central Terminal,1723,1,,8,1
4,3319,4842566,New Canaan - Grand Central Terminal,1735,1,,8,1
4,3319,4841938,New Canaan - Grand Central Terminal,1775,1,,8,1
4,3319,4842451,New Canaan - Grand Central Terminal,1711,1,,8,1
3,3319,4842082,New Rochelle - Grand Central Terminal,1225,1,,5,1
3,3319,4842035,New Rochelle - Grand Central Terminal,1313,1,,5,1
3,3319,4842847,New Rochelle - Grand Central Terminal,1233,1,,5,1
3,3319,4842359,Harrison - Grand Central Terminal,1237,1,,5,1
3,3319,4842213,Harrison - Grand Central Terminal,1231,1,,5,1
3,3319,4842848,Harrison - Grand Central Terminal,1327,1,,5,1
3,3319,4842585,Harrison - Grand Central Terminal,1279,1,,5,1
3,3319,4842551,Harrison - Grand Central Terminal,1245,1,,5,1
3,3319,4842681,Harrison - Grand Central Terminal,1241,1,,5,1
3,3319,4842495,Harrison - Grand Central Terminal,1239,1,,5,1
3,3319,4842494,Harrison - Grand Central Terminal,1235,1,,5,1
3,3319,4842596,Port Chester - Grand Central Terminal,1323,1,,5,1
3,3319,4842496,Greenwich - Grand Central Terminal,1333,1,,5,1
3,3319,4841913,Stamford - Grand Central Terminal,1303,1,,5,1
3,3319,4842222,Stamford - Grand Central Terminal,1353,1,,5,1
3,3319,4842239,Stamford - Grand Central Terminal,1381,1,,5,1
3,3319,4842083,Stamford - Grand Central Terminal,1331,1,,5,1
3,3319,4842870,Stamford - Grand Central Terminal,1389,1,,5,1
3,3319,4842869,Stamford - Grand Central Terminal,1385,1,,5,1
3,3319,4842863,Stamford - Grand Central Terminal,1365,1,,5,1
3,3319,4842882,Stamford - Grand Central Terminal,1469,1,,5,1
3,3319,4842169,Stamford - Grand Central Terminal,1311,1,,5,1
3,3319,4842509,Stamford - Grand Central Terminal,1371,1,,5,1
3,3319,4842502,Stamford - Grand Central Terminal,1345,1,,5,1
3,3319,4842405,Stamford - Grand Central Terminal,1473,1,,5,1
3,3319,4842387,Stamford - Grand Central Terminal,1399,1,,5,1
3,3319,4842234,Stamford - Grand Central Terminal,1373,1,,5,1
3,3319,4842114,Stamford - Grand Central Terminal,1411,1,,5,1
3,3319,4842626,Stamford - Grand Central Terminal,1367,1,,5,1
3,3319,4842615,Stamford - Grand Central Terminal,1347,1,,5,1
3,3319,4841972,Stamford - Grand Central Terminal,1383,1,,5,1
3,3319,4842508,Stamford - Grand Central Terminal,1361,1,,5,1
3,3319,4842488,Stamford - Grand Central Terminal,1321,1,,5,1
3,3319,4842406,Stamford - Grand Central Terminal,1477,1,,5,1
3,3319,4842650,South Norwalk - Grand Central Terminal,1497,1,,5,1
3,3319,4842643,South Norwalk - Grand Central Terminal,1429,1,,5,1
3,3319,4842525,Fairfield Metro - Grand Central Terminal,1433,1,,5,1
3,3319,4842398,Fairfield Metro - Grand Central Terminal,1419,1,,5,1
4,3319,4842814,Grand Central Terminal - New Canaan,1752,0,,19,1
4,3319,4842567,Grand Central Terminal - New Canaan,1740,0,,19,1
4,3319,4842475,Grand Central Terminal - New Canaan,1770,0,,19,1
4,3319,4842587,Grand Central Terminal - New Canaan,1774,0,,19,1
4,3319,4842709,Grand Central Terminal - New Canaan,1758,0,,19,1
4,3319,4841929,Grand Central Terminal - New Canaan,1750,0,,19,1
4,3319,4842324,Stamford - New Canaan,1734,0,,19,1
4,3319,4842185,Stamford - New Canaan,1726,0,,19,1
4,3319,4842805,Stamford - New Canaan,1716,0,,19,1
4,3319,4842482,Stamford - New Canaan,1782,0,,19,1
4,3319,4842344,Stamford - New Canaan,1794,0,,19,1
4,3319,4842343,Stamford - New Canaan,1790,0,,19,1
4,3319,4842341,Stamford - New Canaan,1786,0,,19,1
4,3319,4842325,Stamford - New Canaan,1738,0,,19,1
4,3319,4842322,Stamford - New Canaan,1718,0,,19,1
4,3319,4842833,Stamford - New Canaan,1798,0,,19,1
4,3319,4842702,Stamford - New Canaan,1730,0,,19,1
4,3319,4841923,Stamford - New Canaan,1722,0,,19,1
4,3319,4842462,Stamford - New Canaan,1712,0,,19,1
3,3319,4842128,Grand Central Terminal - NH-State St.,1504,0,,16,1
3,3319,4842538,Grand Central Terminal - NH-State St.,1514,0,,16,1
3,3319,4842299,Grand Central Terminal - New Haven,1568,0,,16,1
3,3319,4841885,Grand Central Terminal - New Haven,1554,0,,16,1
3,3319,4841884,Grand Central Terminal - New Haven,1548,0,,16,1
3,3319,4841882,Grand Central Terminal - New Haven,1542,0,,16,1
3,3319,4842798,Grand Central Terminal - New Haven,1598,0,,16,1
3,3319,4842685,Grand Central Terminal - New Haven,1580,0,,16,1
3,3319,4842555,Grand Central Terminal - New Haven,1586,0,,16,1
3,3319,4842307,Grand Central Terminal - New Haven,1582,0,,16,1
3,3319,4842300,Grand Central Terminal - New Haven,1574,0,,16,1
3,3319,4842132,Grand Central Terminal - New Haven,1526,0,,16,1
3,3319,4842162,Grand Central Terminal - New Haven,1590,0,,16,1
3,3319,4842161,Grand Central Terminal - New Haven,1584,0,,16,1
3,3319,4842159,Grand Central Terminal - New Haven,1576,0,,16,1
3,3319,4842540,Grand Central Terminal - New Haven,1530,0,,16,1
3,3319,4842539,Grand Central Terminal - New Haven,1516,0,,16,1
3,3319,4842420,Grand Central Terminal - New Haven,1552,0,,16,1
3,3319,4842297,Grand Central Terminal - New Haven,1562,0,,16,1
3,3319,4842279,Grand Central Terminal - New Haven,1522,0,,16,1
3,3319,4842151,Grand Central Terminal - New Haven,1556,0,,16,1
3,3319,4842651,Grand Central Terminal - New Haven,1508,0,,16,1
3,3319,4842005,Grand Central Terminal - New Haven,1534,0,,16,1
3,3319,4841998,Grand Central Terminal - New Haven,1502,0,,16,1
3,3319,4842632,Yankees-E153 St. - New Haven,7514,0,,17,1
3,3319,4842100,Yankees-E153 St. - New Haven,7510,0,,17,1
3,3319,4842526,Grand Central Terminal - Bridgeport,1456,0,,16,1
3,3319,4842399,Grand Central Terminal - Bridgeport,1470,0,,16,1
2,3319,4842320,Southeast - Wassaic,931,0,,14,1
2,3319,4842802,Southeast - Wassaic,939,0,,14,1
2,3319,4842693,Southeast - Wassaic,923,0,,14,1
2,3319,4842571,Southeast - Wassaic,987,0,,14,1
2,3319,4842445,Southeast - Wassaic,915,0,,14,1
2,3319,4842045,Southeast - Wassaic,975,0,,14,1
2,3319,4842191,Southeast - Wassaic,991,0,,14,1
2,3319,4842692,Southeast - Wassaic,905,0,,14,1
2,3319,4842043,Grand Central Terminal - Wassaic,949,0,,14,1
2,3319,4841920,Grand Central Terminal - Wassaic,967,0,,14,1
6,3319,4842827,Bridgeport - Waterbury,1906,0,,22,1
6,3319,4842572,Bridgeport - Waterbury,1916,0,,22,1
6,3319,4842470,Bridgeport - Waterbury,1974,0,,22,1
6,3319,4842192,Bridgeport - Waterbury,1946,0,,22,1
6,3319,4842580,Bridgeport - Waterbury,1934,0,,22,1
1,3319,4842794,Croton Harmon - Poughkeepsie,899,0,,12,1
1,3319,4842002,Croton Harmon - Poughkeepsie,801,0,,12,1
1,3319,4842304,Grand Central Terminal - Poughkeepsie,883,0,,12,1
1,3319,4842444,Grand Central Terminal - Poughkeepsie,893,0,,12,1
1,3319,4842433,Grand Central Terminal - Poughkeepsie,877,0,,12,1
1,3319,4842430,Grand Central Terminal - Poughkeepsie,863,0,,12,1
1,3319,4841901,Grand Central Terminal - Poughkeepsie,867,0,,12,1
1,3319,4841891,Grand Central Terminal - Poughkeepsie,849,0,,12,1
1,3319,4841880,Grand Central Terminal - Poughkeepsie,817,0,,12,1
1,3319,4842775,Grand Central Terminal - Poughkeepsie,835,0,,12,1
1,3319,4842774,Grand Central Terminal - Poughkeepsie,829,0,,12,1
1,3319,4842767,Grand Central Terminal - Poughkeepsie,807,0,,12,1
1,3319,4842140,Grand Central Terminal - Poughkeepsie,821,0,,12,1
1,3319,4842131,Grand Central Terminal - Poughkeepsie,805,0,,12,1
1,3319,4842294,Grand Central Terminal - Beacon,855,0,,12,1
1,3319,4842150,Grand Central Terminal - Beacon,851,0,,12,1
5,3319,4842077,Danbury - South Norwalk,1851,1,,10,1
5,3319,4842850,Danbury - South Norwalk,1897,1,,10,1
5,3319,4842608,Danbury - South Norwalk,1881,1,,10,1
5,3319,4842490,Danbury - South Norwalk,1863,1,,10,1
3,3319,4841914,New Haven - Stamford,1617,1,,5,1
5,3319,4842841,Danbury - Stamford,1841,1,,10,1
5,3319,4842497,Danbury - Stamford,1873,1,,10,1
5,3319,4842598,Danbury - Stamford,1837,1,,10,1
1,3319,4842091,Croton Harmon - Grand Central Terminal,734,1,,1,1
5,3319,4842075,Danbury - Grand Central Terminal,1819,1,,10,1
3,3319,4842722,New Rochelle - Grand Central Terminal,1217,1,,5,1
3,3319,4842486,Harrison - Grand Central Terminal,1319,1,,5,1
1,3319,4842493,Yankees-E153 St. - Grand Central Terminal,7128,1,,2,1
1,3319,4842788,Poughkeepsie - Grand Central Terminal,878,1,,1,1
1,3319,4842431,Poughkeepsie - Grand Central Terminal,872,1,,1,1
1,3319,4842429,Poughkeepsie - Grand Central Terminal,860,1,,1,1
1,3319,4842423,Poughkeepsie - Grand Central Terminal,848,1,,1,1
1,3319,4841881,Poughkeepsie - Grand Central Terminal,836,1,,1,1
1,3319,4841874,Poughkeepsie - Grand Central Terminal,802,1,,1,1
1,3319,4842787,Poughkeepsie - Grand Central Terminal,864,1,,1,1
1,3319,4842673,Poughkeepsie - Grand Central Terminal,846,1,,1,1
1,3319,4842003,Poughkeepsie - Grand Central Terminal,810,1,,1,1
1,3319,4842442,Poughkeepsie - Grand Central Terminal,890,1,,1,1
1,3319,4842422,Poughkeepsie - Grand Central Terminal,840,1,,1,1
1,3319,4842417,Poughkeepsie - Grand Central Terminal,832,1,,1,1
1,3319,4842412,Poughkeepsie - Grand Central Terminal,806,1,,1,1
2,3319,4842560,Wassaic - Grand Central Terminal,918,1,,3,1
2,3319,4841919,Wassaic - Grand Central Terminal,932,1,,3,1
5,3319,4842076,Grand Central Terminal - Danbury,1848,0,,21,1
5,3319,4842352,Stamford - Danbury,1844,0,,21,1
5,3319,4842599,Stamford - Danbury,1838,0,,21,1
5,3319,4842849,South Norwalk - Danbury,1882,0,,21,1
5,3319,4842609,South Norwalk - Danbury,1890,0,,21,1
5,3319,4842597,South Norwalk - Danbury,1830,0,,21,1
5,3319,4842719,South Norwalk - Danbury,1818,0,,21,1
5,3319,4841943,South Norwalk - Danbury,1810,0,,21,1
3,3319,4842425,Grand Central Terminal - New Haven,1560,0,,16,1
6,3319,4842339,Waterbury - Bridgeport,1963,1,,11,1
6,3319,4842194,Waterbury - Bridgeport,1951,1,,11,1
6,3319,4842193,Waterbury - Bridgeport,1935,1,,11,1
6,3319,4841934,Waterbury - Bridgeport,1997,1,,11,1
6,3319,4842198,Waterbury - Bridgeport,1991,1,,11,1
6,3319,4842825,Waterbury - Bridgeport,1981,1,,11,1
2,3319,4842331,Southeast - Dover Plains,999,0,,14,1
2,3319,4842330,Wassaic - Southeast,998,1,,3,1
2,3319,4842044,Wassaic - Southeast,952,1,,3,1
2,3319,4841921,Wassaic - Southeast,970,1,,3,1
2,3319,4842033,Wassaic - Southeast,902,1,,3,1
2,3319,4842054,Wassaic - Southeast,982,1,,3,1
2,3319,4842042,Wassaic - Southeast,944,1,,3,1
2,3319,4842469,Wassaic - Southeast,990,1,,3,1
2,3319,4842456,Wassaic - Southeast,960,1,,3,1
1,3319,4842691,Poughkeepsie - Croton Harmon,894,1,,1,1
3,3319,4842867,New Haven - Yankees-E153 St.,7501,1,,6,1
3,3319,4842349,Grand Central Terminal - Stamford,1324,0,,16,1
3,3319,4842348,Grand Central Terminal - Stamford,1322,0,,16,1
3,3319,4842830,Grand Central Terminal - Stamford,1300,0,,16,1
3,3319,4842181,Grand Central Terminal - Stamford,1316,0,,16,1
3,3319,4842875,Grand Central Terminal - Stamford,1398,0,,16,1
3,3319,4842388,Grand Central Terminal - Stamford,1410,0,,16,1
3,3319,4842254,Grand Central Terminal - Stamford,1408,0,,16,1
3,3319,4842241,Grand Central Terminal - Stamford,1392,0,,16,1
3,3319,4842233,Grand Central Terminal - Stamford,1370,0,,16,1
3,3319,4842113,Grand Central Terminal - Stamford,1396,0,,16,1
3,3319,4842105,Grand Central Terminal - Stamford,1386,0,,16,1
3,3319,4842839,Grand Central Terminal - Stamford,1326,0,,16,1
3,3319,4842729,Grand Central Terminal - Stamford,1342,0,,16,1
3,3319,4841971,Grand Central Terminal - Stamford,1382,0,,16,1
3,3319,4841965,Grand Central Terminal - Stamford,1374,0,,16,1
3,3319,4841955,Grand Central Terminal - Stamford,1340,0,,16,1
3,3319,4841947,Grand Central Terminal - Stamford,1334,0,,16,1
3,3319,4842514,Grand Central Terminal - Stamford,1376,0,,16,1
3,3319,4842625,Yankees-E153 St. - Stamford,7312,0,,17,1
3,3319,4842584,Grand Central Terminal - Harrison,1260,0,,16,1
3,3319,4842583,Grand Central Terminal - Harrison,1248,0,,16,1
3,3319,4842550,Grand Central Terminal - Harrison,1244,0,,16,1
3,3319,4841937,Grand Central Terminal - Harrison,1278,0,,16,1
3,3319,4842481,Grand Central Terminal - Harrison,1246,0,,16,1
3,3319,4842711,Grand Central Terminal - New Rochelle,1256,0,,16,1
3,3319,4842880,Bridgeport - Grand Central Terminal,1445,1,,5,1
3,3319,4841904,New Haven - Grand Central Terminal,1587,1,,5,1
3,3319,4841876,New Haven - Grand Central Terminal,1533,1,,5,1
3,3319,4842792,New Haven - Grand Central Terminal,1577,1,,5,1
3,3319,4842781,New Haven - Grand Central Terminal,1567,1,,5,1
3,3319,4842769,New Haven - Grand Central Terminal,1531,1,,5,1
3,3319,4842760,New Haven - Grand Central Terminal,1503,1,,5,1
3,3319,4842694,New Haven - Grand Central Terminal,1595,1,,5,1
3,3319,4842315,New Haven - Grand Central Terminal,1597,1,,5,1
3,3319,4842143,New Haven - Grand Central Terminal,1539,1,,5,1
3,3319,4842298,New Haven - Grand Central Terminal,1563,1,,5,1
3,3319,4842006,New Haven - Grand Central Terminal,1535,1,,5,1
3,3319,4842530,New Haven - Grand Central Terminal,1511,1,,5,1
3,3319,4842419,New Haven - Grand Central Terminal,1545,1,,5,1
3,3319,4842160,NH-State St. - Grand Central Terminal,1583,1,,5,1
3,3319,4842020,NH-State St. - Grand Central Terminal,1555,1,,5,1
3,3319,4842554,NH-State St. - Grand Central Terminal,1581,1,,5,1
4,3319,4842800,New Canaan - Grand Central Terminal,1707,1,,8,1
4,3319,4842575,New Canaan - Grand Central Terminal,1741,1,,8,1
3,3319,4842846,New Rochelle - Grand Central Terminal,1229,1,,5,1
3,3319,4842840,Harrison - Grand Central Terminal,1213,1,,5,1
3,3319,4841936,Harrison - Grand Central Terminal,1275,1,,5,1
3,3319,4842321,Old Greenwich - Grand Central Terminal,1315,1,,5,1
3,3319,4842313,Stamford - Grand Central Terminal,1301,1,,5,1
3,3319,4842231,Stamford - Grand Central Terminal,1363,1,,5,1
3,3319,4842386,Stamford - Grand Central Terminal,1395,1,,5,1
3,3319,4842087,Stamford - Grand Central Terminal,1349,1,,5,1
3,3319,4842857,Stamford - Grand Central Terminal,1359,1,,5,1
3,3319,4842106,Stamford - Grand Central Terminal,1387,1,,5,1
3,3319,4842103,Stamford - Grand Central Terminal,1379,1,,5,1
3,3319,4842503,Stamford - Grand Central Terminal,1357,1,,5,1
3,3319,4842253,Stamford - Grand Central Terminal,1407,1,,5,1
3,3319,4842107,Stamford - Grand Central Terminal,1391,1,,5,1
3,3319,4842094,Stamford - Grand Central Terminal,1375,1,,5,1
3,3319,4842796,Stamford - Grand Central Terminal,1307,1,,5,1
3,3319,4842734,Stamford - Grand Central Terminal,1369,1,,5,1
3,3319,4842561,Stamford - Grand Central Terminal,1305,1,,5,1
3,3319,4841982,Stamford - Grand Central Terminal,1393,1,,5,1
3,3319,4841957,Stamford - Grand Central Terminal,1355,1,,5,1
3,3319,4841956,Stamford - Grand Central Terminal,1351,1,,5,1
3,3319,4842260,South Norwalk - Grand Central Terminal,1441,1,,5,1
3,3319,4842753,South Norwalk - Grand Central Terminal,1437,1,,5,1
4,3319,4842696,Grand Central Terminal - New Canaan,1710,0,,19,1
4,3319,4842068,Grand Central Terminal - New Canaan,1778,0,,19,1
3,3319,4842768,Grand Central Terminal - NH-State St.,1518,0,,16,1
3,3319,4842270,Grand Central Terminal - NH-State St.,1506,0,,16,1
3,3319,4841999,Grand Central Terminal - NH-State St.,1510,0,,16,1
3,3319,4842269,Grand Central Terminal - New Haven,1500,0,,16,1
3,3319,4841894,Grand Central Terminal - New Haven,1572,0,,16,1
3,3319,4841893,Grand Central Terminal - New Haven,1570,0,,16,1
3,3319,4842777,Grand Central Terminal - New Haven,1544,0,,16,1
3,3319,4842435,Grand Central Terminal - New Haven,1578,0,,16,1
3,3319,4842163,Grand Central Terminal - New Haven,1594,0,,16,1
3,3319,4842134,Grand Central Terminal - New Haven,1532,0,,16,1
3,3319,4842015,Grand Central Terminal - New Haven,1538,0,,16,1
3,3319,4842014,Grand Central Terminal - New Haven,1536,0,,16,1
3,3319,4842652,Grand Central Terminal - New Haven,1512,0,,16,1
3,3319,4842686,Grand Central Terminal - New Haven,1588,0,,16,1
3,3319,4842664,Grand Central Terminal - New Haven,1540,0,,16,1
3,3319,4842633,Yankees-E153 St. - New Haven,7516,0,,17,1
2,3319,4842811,Southeast - Wassaic,981,0,,14,1
2,3319,4842803,Grand Central Terminal - Wassaic,953,0,,14,1
2,3319,4842700,Grand Central Terminal - Wassaic,959,0,,14,1
6,3319,4842217,Bridgeport - Waterbury,1986,0,,22,1
1,3319,4842311,Grand Central Terminal - Poughkeepsie,891,0,,12,1
1,3319,4842287,Grand Central Terminal - Poughkeepsie,825,0,,12,1
1,3319,4842278,Grand Central Terminal - Poughkeepsie,809,0,,12,1
1,3319,4842789,Grand Central Terminal - Poughkeepsie,885,0,,12,1
1,3319,4842780,Grand Central Terminal - Poughkeepsie,847,0,,12,1
1,3319,4842434,Grand Central Terminal - Poughkeepsie,879,0,,12,1
1,3319,4842293,Grand Central Terminal - Poughkeepsie,853,0,,12,1
1,3319,4842156,Grand Central Terminal - Poughkeepsie,871,0,,12,1
1,3319,4842141,Grand Central Terminal - Poughkeepsie,837,0,,12,1
1,3319,4842032,Grand Central Terminal - Poughkeepsie,895,0,,12,1
1,3319,4842546,Grand Central Terminal - Poughkeepsie,843,0,,12,1
1,3319,4842663,Grand Central Terminal - Poughkeepsie,831,0,,12,1
1,3319,4842541,Grand Central Terminal - Poughkeepsie,813,0,,12,1
1,3319,4842424,Grand Central Terminal - Poughkeepsie,857,0,,12,1
1,3319,4842528,Yankees-E153 St. - Poughkeepsie,7823,0,,13,1
5,3319,4842610,Danbury - South Norwalk,1895,1,,10,1
6,3319,4842581,Waterbury - Stamford,1923,1,,11,1
3,3319,4842627,Grand Central Terminal - Harrison,1372,0,,16,1
2,3319,4841960,North White Plains - Grand Central Terminal,538,1,,3,1
5,3319,4842351,Danbury - Grand Central Terminal,1833,1,,10,1
5,3319,4841944,Danbury - Grand Central Terminal,1811,1,,10,1
3,3319,4842073,Stamford - Grand Central Terminal,1325,1,,5,1
1,3319,4842680,Poughkeepsie - Grand Central Terminal,884,1,,1,1
1,3319,4842674,Poughkeepsie - Grand Central Terminal,852,1,,1,1
1,3319,4842549,Poughkeepsie - Grand Central Terminal,868,1,,1,1
1,3319,4842295,Poughkeepsie - Grand Central Terminal,856,1,,1,1
1,3319,4842157,Poughkeepsie - Grand Central Terminal,880,1,,1,1
1,3319,4842149,Poughkeepsie - Grand Central Terminal,842,1,,1,1
1,3319,4842031,Poughkeepsie - Grand Central Terminal,888,1,,1,1
1,3319,4842542,Poughkeepsie - Grand Central Terminal,818,1,,1,1
1,3319,4842672,Poughkeepsie - Grand Central Terminal,838,1,,1,1
1,3319,4842013,Poughkeepsie - Grand Central Terminal,830,1,,1,1
1,3319,4842012,Poughkeepsie - Grand Central Terminal,814,1,,1,1
1,3319,4842432,Poughkeepsie - Grand Central Terminal,876,1,,1,1
1,3319,4842418,Poughkeepsie - Grand Central Terminal,834,1,,1,1
1,3319,4842416,Poughkeepsie - Grand Central Terminal,816,1,,1,1
2,3319,4842167,Wassaic - Grand Central Terminal,924,1,,3,1
2,3319,4842559,Wassaic - Grand Central Terminal,910,1,,3,1
5,3319,4842607,Grand Central Terminal - Danbury,1868,0,,21,1
5,3319,4842353,Grand Central Terminal - Danbury,1860,0,,21,1
5,3319,4842216,Stamford - Danbury,1874,0,,21,1
3,3319,4841883,Grand Central Terminal - New Haven,1546,0,,16,1
2,3319,4841926,Wassaic - Southeast,996,1,,3,1
2,3319,4842206,Grand Central Terminal - North White Plains,515,0,,14,1
1,3319,4842443,Poughkeepsie - Croton Harmon,892,1,,1,1
6,3319,4841933,Derby - Waterbury,1926,0,,22,0
6,3319,4842824,Waterbury - Bridgeport,1973,1,,11,0
2,3320,4843134,Grand Central Terminal - Crestwood,359,0,,14,1
2,3320,4843273,Grand Central Terminal - Crestwood,371,0,,14,1
2,3320,4843274,Grand Central Terminal - Mt Vernon West,379,0,,14,1
2,3320,4843197,Southeast - Yankees-E153 St.,7602,1,,4,1
1,3320,4843682,Grand Central Terminal - Yankees-E153 St.,7121,0,,13,1
1,3320,4843571,Grand Central Terminal - Yankees-E153 St.,7115,0,,13,1
1,3320,4843573,Grand Central Terminal - Yankees-E153 St.,7123,0,,13,1
1,3320,4843572,Grand Central Terminal - Yankees-E153 St.,7119,0,,13,1
